record - leader,001,008,035,040,System Control Number,245,Title Information,260,"$a - Place of publication, distribution",$b - Name of publisher,"$c - Date of publication, distribution",310,Current Publication Frequency 1,336,337,338,653,650,710,Corporate Name / Entity of the owner,264,996,998,500,856,247,580,775,300,490,700,773,991,022,250,981,692,246,900,505,210,340,982,321,130,041,655,546,983,966,110,665,711
00674nas  2200217u  4500,9924085350101480,021108q19771999be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408535LBS01-Aleph^$ $ $a9471982^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085350101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDavidsfonds Ravels : periodiek nieuws.,Davidsfonds Ravels : Periodiek Nieuws,^$ $ $aRavels$ $ $bDavidsfonds$ $ $c1977-[1999],Ravels,Davidsfonds,[1977]-[1999],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Ravels$ $ $4oth,Davidsfonds Ravels,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00657nas  2200217u  4500,9924085710101480,021108q19762019xx br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408571LBS01-Aleph^$ $ $a9472210^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085710101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDF agenda Dendermonde.,Df Agenda Dendermonde,,,,,^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Dendermonde$ $ $4oth,Davidsfonds Dendermonde,^$ $1$c[1976]-[2019]^$ $1$aDendermonde$ $ $bDavidsfonds$ $ $3[1976]-[2019],^$ $ $aKADOC$ $ $bphysical$ $ $c202012$ $ $9local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00637nas  2200205u  4500,9924085770101480,021108q19791988be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408577LBS01-Aleph^$ $ $a9472232^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085770101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDF Moorslede info.,Df Moorslede Info,^$ $ $aMoorslede$ $ $bDavidsfonds$ $ $c[1979]-[1987/88],Moorslede,Davidsfonds,[1979]-[1987/88],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Moorslede$ $ $4oth,Davidsfonds Moorslede,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00708nas  2200229u  4500,9924085830101480,021108q19762009be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408583LBS01-Aleph^$ $ $a9472249^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924085830101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDavidsfonds De Haan. Nieuwsbrief,Davidsfonds De Haan. Nieuwsbrief,^$ $ $aDe Haan$ $ $bDavidsfonds$ $ $c[1976/77]-[2007/2009],De Haan,Davidsfonds,[1976/77]-[2007/2009],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds De Haan$ $ $4oth,Davidsfonds De Haan,,^$ $ $aKADOC$ $ $bphysical$ $ $c201505$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,^$1$0$aDF-getij$ $ $g1976-[2002],,,,,,,,,,,,,,,,,,,,^$ $ $adut,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00643nas  2200217u  4500,9924086880101480,021108q19782001be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408688LBS01-Aleph^$ $ $a9472775^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924086880101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDF-krantje.,Df-krantje,^$ $ $aGenk$ $ $bDavidsfonds$ $ $c[1978]-[2001],Genk,Davidsfonds,[1978]-[2001],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Genk$ $ $4oth,Davidsfonds Genk,,^$ $ $aADOC$ $ $bphysical$ $ $c201505$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00637nas  2200205u  4500,9924086930101480,021108q19761992be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408693LBS01-Aleph^$ $ $a9472798^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924086930101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDF-mededelingen Dudzele.,Df-mededelingen Dudzele,^$ $ $aDudzele$ $ $bDavidsfonds$ $ $c[1976]-[1991/92],Dudzele,Davidsfonds,[1976]-[1992],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Dudzele$ $ $4oth,Davidsfonds Dudzele,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00718nas  2200229u  4500,9924087590101480,021108q19792001be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408759LBS01-Aleph^$ $ $a9473024^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924087590101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aWegwijs.,Wegwijs,^$ $ $aBeerse$ $ $bDavidsfonds$ $ $c1979-[2001],Beerse,Davidsfonds,[1979]-[2001],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Beerse$ $ $4oth,Davidsfonds Beerse,,^$ $ $aKADOC$ $ $bphysical$ $ $c201506$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,^$ $ $aFrequentie varieert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00683nas  2200205u  4500,9924088210101480,021109q19761992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408821LBS01-Aleph^$ $ $a9473334^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924088210101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$aDe Heraut.,De Heraut,^$ $ $aS.l.$ $ $bKoninklijke harmonie Poldergalm Dudzele - Brugge$ $ $c1976-[1992],Sisters of Loretto at the Foot of the Cross,Koninklijke harmonie Poldergalm Dudzele - Brugge,[1976]-[1992],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aKoninklijke harmonie Poldergalm Dudzele - Brugge$ $ $4oth,Koninklijke Harmonie Poldergalm Dudzele - Brugge,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00672nas  2200217u  4500,9924088220101480,021109q19761999be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408822LBS01-Aleph^$ $ $a9473337^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924088220101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$4$aHet deeeffertje.,Het Deeeffertje,^$ $ $aNinove$ $ $bDavidsfonds$ $ $c[1976]-[1999],Ninove,Davidsfonds,[1976]-[1999],^$ $ $aMonthly$ $ $bLater on Bimonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$2$ $aDavidsfonds Ninove$ $ $4oth,Davidsfonds Ninove,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Later On Bimonthly,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00672nas  2200217u  4500,9924088230101480,021109q19769999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408823LBS01-Aleph^$ $ $a9473339^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924088230101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aKabouterkrantje.,Kabouterkrantje,^$ $ $aBrugge$ $ $bKSA Frassatie$ $ $c1976-?,Bruges,KSA Frassatie,[1976]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$2$ $aKSA Frassatie Brugge$ $ $4oth,Ksa Frassatie Brugge,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00753nas  2200229u  4500,9924088270101480,021109q19761977be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002408827LBS01-Aleph^$ $ $a9473347^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924088270101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aOns waver.,Ons Waver,^$ $ $aOnze-Lieve-Vrouw Waver$ $ $bCVP$ $ $c1976-[1977],Onze-Lieve-Vrouw-Waver,CVP,[1976]-[1977],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$2$ $aCVP Onze-Lieve-Vrouw Waver$ $ $4oth,Cvp Onze-lieve-vrouw Waver,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,^$ $ $aVoortzetting van: CVP informatie,^$1$8$w(BeLVLBS)002408828LBS01-Aleph$ $ $tCVP informatie$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00635nas  2200205u  4500,9924101300101480,021114q19782005be tr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002410130LBS01-Aleph^$ $ $a9478528^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924101300101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$aDe muze.,De Muze,^$ $ $aEke$ $ $bKoninklijke Fanfare Sint-Cecilia Eke$ $ $c1978-[2005],Eecke,Koninklijke Fanfare Sint-Cecilia Eke,[1978]-[2005],^$ $ $aThree times a year,Three Times A Year,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00663nas  2200181u  4500,9924228770101480,021221q19761984be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002422877LBS01-Aleph^$ $ $a9533263^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924228770101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based","^$0$0$aBlikker$ $ $bNieuwsblad voor Ere-, Steunende- en Leden van het Majorettenkorps Mariaburg ""The Rimboe Girls"".",Blikker,"^$ $ $aMariaburg$ $ $bMajorettenkorps Mariaburg ""The Rimboe Girls""$ $ $c1974-[1984]",Mariaburg,"Majorettenkorps Mariaburg ""The Rimboe Girls""",[1974]-[1984],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Nieuwsblad Voor Ere-, Steunende- En Leden Van Het Majorettenkorps Mariaburg ""the Rimboe Girls""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00737nas  2200217u  4500,9924228790101480,021221d19789999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002422879LBS01-Aleph^$ $ $a9533267^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924228790101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aInformatieblad van en voor demo.,Informatieblad Van En Voor Demo,^$ $ $aHouthalen$ $ $bParadekorps demo$ $ $c[1978]-?,Houthalen,Paradekorps demo,[1978]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,^$ $ $aVoortzetting van: Informatieblad van demo,,,,^$1$8$w(BeLVLBS)002422878LBS01-Aleph$ $ $tInformatieblad van demo$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,,,
00634nas  2200193u  4500,9924253820101480,030110d19799999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425382LBS01-Aleph^$ $ $a9547929^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924253820101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aKoninklijke harmonie Ste Cecilia - De Sicambers.,Koninklijke Harmonie Ste Cecilia - De Sicambers,^$ $ $aLaarne$ $ $bKoninklijke harmonie Sinte Cecilia$ $ $c[1979]-?,Laarne,Koninklijke harmonie St. Cecilia,[1979]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00681nas  2200229u  4500,9924255810101480,030110d19762015be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002425581LBS01-Aleph^$ $ $a9548790^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924255810101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aSprokkels$ $ $bmaandblad.,Sprokkels,,,,,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$ $1$c[1976]-2015^$ $1$aBrasschaat$ $ $bDavidsfonds$ $ $3[1976]-2015,^$ $ $aKADOC$ $ $bphysical$ $ $c202012,,^$ $ $aPublicatie stopgezet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Maandblad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00682nas  2200193u  4500,9924438960101480,030110d19762015be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002443896LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924438960101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aAllegro$ $ $binformatieblaadje voor de koorleden van het Don Bosco-koor.,Allegro,^$ $ $aHalle$ $ $bTechnische school Don Bosco. Saviokoor$ $ $c[1979]-?,Halle (Saale),Technische school Don Bosco. Saviokoor,[1979]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Informatieblaadje Voor De Koorleden Van Het Don Bosco-koor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00689nas  2200205u  4500,9924441900101480,030310q19791981be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002444190LBS01-Aleph^$ $ $a9634024^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924441900101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aInfo intersoc : aan de direkties.,Info Intersoc : Aan De Direkties,^$ $ $aS.l.$ $ $bInfo intersoc$ $ $c1979-[1981],Sisters of Loretto at the Foot of the Cross,Info intersoc,[1979]-[1981],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amutualiteiten$ $ $6(ODIS-TW)2447,,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00725nas  2200217u  4500,9924575940101480,030423q19791994be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002457594LBS01-Aleph^$ $ $a9694595^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924575940101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aSpermalie echo.,Spermalie Echo,^$ $ $aBrugge$ $ $bKoninklijk instituut Spermalie$ $ $c1979-[1994],Bruges,Koninklijk instituut Spermalie,[1979]-[1994],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",^$2$ $aKoninklijk instituut Spermalie Brugge$ $ $4oth,Koninklijk Instituut Spermalie Brugge,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00708nas  2200217u  4500,9924589920101480,030428d19769999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002458992LBS01-Aleph^$ $ $a9700602^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924589920101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aACW Bilzen. Kontaktblad.,Acw Bilzen. Kontaktblad,^$ $ $aBilzen$ $ $bACW$ $ $c[1976]-?,Bilzen,ACW,[1976]-?,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,^$2$ $aACW. Bilzen$ $ $4oth,Acw. Bilzen,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00691nas  2200217u  4500,9924589950101480,030428d19779999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002458995LBS01-Aleph^$ $ $a9700608^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924589950101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aACWeetjes.,Acweetjes,^$ $ $aIzegem$ $ $bACW$ $ $c1977-?,Izegem,ACW,[1977]-?,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,^$2$ $aACW Izegem$ $ $4oth,Acw Izegem,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00836nas  2200229u  4500,9924590360101480,030428d19779999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002459036LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924590360101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aChiro Kester nieuwsjes$ $ $bgroepsblad van Chiro Heije en Castrum (Kester)$ $ $614986744,Chiro Kester Nieuwsjes,,,,,^$ $ $aEight times a year,Eight Times A Year,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,^$ $1$c1978-^$ $1$aGooik$ $ $bChiro Heije & Castrum$ $ $3[1993]-,^$ $ $aKADOC$ $ $bphysical$ $ $c202109$ $ $9local,,^$ $ $aPeriodiciteit varieert,,^$1$0$aCastrumse Heije nieuwsjes$ $ $bgroepsblad van Chiro Heije en Castrum-Kester$ $ $g[1993]-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Groepsblad Van Chiro Heije En Castrum (kester),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,614986744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00677nas  2200229u  4500,9924681320101480,030528q19771995be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002468132LBS01-Aleph^$ $ $a9742626^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9924681320101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aChirona.,Chirona,^$ $ $aGenk$ $ $bChiro$ $ $c1977-[1995],Genk,Chiro,[1977]-[1995],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$2$ $aChiro Genk$ $ $4oth,Chiro Genk,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
